Mask Mandate,Social Distancing,Mobility Level,Population Density,Cases Per Capita,Current Phase,Future Phase,support,confidence,lift,chi_squared
,Phase 4,VH,,VL,Phase 4,Phase 2,0.0009523809523809524,0.3333333333333333,0.8235294117647058,0.06371144446317212
N,Phase 4,VH,,,Phase 4,Phase 2,0.0009523809523809524,0.19999999999999998,0.4941176470588235,0.8742808893892484
N,Phase 4,VH,,VL,Phase 4,Phase 2,0.0009523809523809524,0.3333333333333333,0.8235294117647058,0.06371144446317212
M,,,,,Phase 4,Phase 2,0.01619047619047619,0.29310344827586204,0.7241379310344827,3.1768631813125725
,Phase 0,,,,Phase 4,Phase 2,0.005714285714285714,0.1875,0.4632352941176471,6.4664856119265
,,,,L,Phase 4,Phase 2,0.002857142857142857,0.10714285714285714,0.2647058823529412,10.576148267526191
,,,,VL,Phase 4,Phase 2,0.01904761904761905,0.3448275862068966,0.8519269776876268,0.9153062226002743
,Phase 3,,,,Phase 4,Phase 2,0.005714285714285714,0.23076923076923075,0.5701357466063348,3.3499186934389154
N,,,,,Phase 4,Phase 2,0.0019047619047619048,0.06666666666666667,0.16470588235294117,14.652041522491352
M,,,,VL,Phase 4,Phase 2,0.013333333333333334,0.4,0.9882352941176471,0.003407707910750483
M,Phase 0,,,,Phase 4,Phase 2,0.005714285714285714,0.42857142857142855,1.0588235294117647,0.03338632750397458
,Phase 0,,,VL,Phase 4,Phase 2,0.004761904761904762,0.2272727272727273,0.5614973262032086,2.938138538046984
M,Phase 0,,,VL,Phase 4,Phase 2,0.004761904761904762,0.6250000000000001,1.5441176470588238,1.6229535960257437
M,,,,L,Phase 4,Phase 2,0.002857142857142857,0.15789473684210525,0.3900928792569659,4.894637746874748
,Phase 0,,,L,Phase 4,Phase 2,0.0009523809523809524,0.1111111111111111,0.2745098039215686,3.249025258518394
,Phase 3,,,L,Phase 4,Phase 2,0.0019047619047619048,0.19999999999999998,0.4941176470588235,1.7569683257918551
M,Phase 0,,,L,Phase 4,Phase 2,0.0009523809523809524,0.19999999999999998,0.4941176470588235,0.8742808893892484
M,Phase 3,,,L,Phase 4,Phase 2,0.0019047619047619048,0.2222222222222222,0.5490196078431372,1.2554670283098837
M,Phase 3,,,,Phase 4,Phase 2,0.005714285714285714,0.2857142857142857,0.7058823529411764,1.260504201680673
,Phase 3,,,VL,Phase 4,Phase 2,0.0038095238095238095,0.4444444444444444,1.0980392156862744,0.059332090184776934
M,Phase 3,,,VL,Phase 4,Phase 2,0.0038095238095238095,0.4444444444444444,1.0980392156862744,0.059332090184776934
N,,,,VL,Phase 4,Phase 2,0.0019047619047619048,0.10526315789473685,0.26006191950464397,7.20416920660755
,,L,,,Phase 4,Phase 2,0.009523809523809525,0.4761904761904762,1.1764705882352942,0.4537815126050423
,,L,,,Phase 4,Phase 1,0.006666666666666667,0.33333333333333337,1.090342679127726,0.07701169002657428
M,,L,,,Phase 4,Phase 2,0.007619047619047619,0.4705882352941177,1.1626297577854672,0.3107755487594505
,,L,,VL,Phase 4,Phase 2,0.007619047619047619,0.6153846153846153,1.520361990950226,2.423672532583983
M,,L,,VL,Phase 4,Phase 2,0.005714285714285714,0.6666666666666666,1.6470588235294117,2.5845058484488894
,,L,,L,Phase 4,Phase 2,0.0019047619047619048,0.3333333333333333,0.8235294117647058,0.12778904665314408
,,L,,L,Phase 4,Phase 1,0.002857142857142857,0.5,1.6355140186915889,1.0731682733687962
M,,L,,L,Phase 4,Phase 2,0.0019047619047619048,0.3333333333333333,0.8235294117647058,0.12778904665314408
,Phase 3,L,,L,Phase 4,Phase 2,0.0009523809523809524,0.25,0.6176470588235294,0.3991676976718029
M,Phase 3,L,,L,Phase 4,Phase 2,0.0009523809523809524,0.25,0.6176470588235294,0.3991676976718029
,Phase 3,L,,L,Phase 4,Phase 1,0.002857142857142857,0.75,2.453271028037383,3.7341206100103665
M,,L,,L,Phase 4,Phase 1,0.002857142857142857,0.5,1.6355140186915889,1.0731682733687962
M,Phase 3,L,,L,Phase 4,Phase 1,0.002857142857142857,0.75,2.453271028037383,3.7341206100103665
,Phase 0,L,,,Phase 4,Phase 2,0.0019047619047619048,0.39999999999999997,0.988235294117647,0.00047283985364481284
,Phase 0,L,,,Phase 4,Phase 1,0.0019047619047619048,0.39999999999999997,1.308411214953271,0.21041700825271892
M,Phase 0,L,,,Phase 4,Phase 2,0.0019047619047619048,0.6666666666666666,1.6470588235294117,0.8565649755604245
,Phase 0,L,,VL,Phase 4,Phase 2,0.0009523809523809524,0.25,0.6176470588235294,0.3991676976718029
M,Phase 0,L,,VL,Phase 4,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
,Phase 0,L,,L,Phase 4,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
M,Phase 0,L,,L,Phase 4,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
,Phase 0,L,,VL,Phase 4,Phase 1,0.0019047619047619048,0.5,1.6355140186915889,0.7140775509222583
,Phase 3,L,,,Phase 4,Phase 2,0.002857142857142857,0.3333333333333333,0.8235294117647058,0.19223597219867783
M,Phase 3,L,,,Phase 4,Phase 2,0.002857142857142857,0.3333333333333333,0.8235294117647058,0.19223597219867783
,Phase 3,L,,VL,Phase 4,Phase 2,0.0019047619047619048,0.6666666666666666,1.6470588235294117,0.8565649755604245
M,Phase 3,L,,VL,Phase 4,Phase 2,0.0019047619047619048,0.6666666666666666,1.6470588235294117,0.8565649755604245
,Phase 3,L,,,Phase 4,Phase 1,0.004761904761904762,0.5555555555555556,1.8172377985462098,2.669657044028813
M,,L,,,Phase 4,Phase 1,0.004761904761904762,0.2941176470588236,0.9620670698185818,0.010948337741938796
,,L,,VL,Phase 4,Phase 1,0.0019047619047619048,0.15384615384615383,0.5032350826743349,1.4303200739932633
M,Phase 3,L,,,Phase 4,Phase 1,0.004761904761904762,0.5555555555555556,1.8172377985462098,2.669657044028813
N,,L,,,Phase 4,Phase 1,0.0019047619047619048,1.0,3.2710280373831777,4.550724120710567
N,Phase 0,L,,,Phase 4,Phase 1,0.0019047619047619048,1.0,3.2710280373831777,4.550724120710567
N,,L,,VL,Phase 4,Phase 1,0.0019047619047619048,1.0,3.2710280373831777,4.550724120710567
N,Phase 0,L,,VL,Phase 4,Phase 1,0.0019047619047619048,1.0,3.2710280373831777,4.550724120710567
,,VH,,,Phase 4,Phase 2,0.0038095238095238095,0.19047619047619047,0.47058823529411764,4.084033613445378
,,VH,,,Phase 4,Phase 1,0.013333333333333334,0.6666666666666667,2.180685358255452,13.15343182771359
,,VH,,L,Phase 4,Phase 1,0.004761904761904762,0.8333333333333334,2.7258566978193146,7.914564441302804
N,,VH,,L,Phase 4,Phase 1,0.004761904761904762,1.0,3.2710280373831777,11.409471001207352
,Phase 0,VH,,L,Phase 4,Phase 1,0.0038095238095238095,1.0,3.2710280373831777,9.11885062811601
N,Phase 0,VH,,L,Phase 4,Phase 1,0.0038095238095238095,1.0,3.2710280373831777,9.11885062811601
,Phase 3,VH,,,Phase 4,Phase 1,0.0009523809523809524,0.25,0.8177570093457944,0.058721450851684384
,Phase 3,VH,,,Phase 4,Phase 2,0.0009523809523809524,0.25,0.6176470588235294,0.3991676976718029
N,Phase 3,VH,,,Phase 4,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
,Phase 3,VH,,VL,Phase 4,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
M,Phase 3,VH,,,Phase 4,Phase 2,0.0009523809523809524,0.3333333333333333,0.8235294117647058,0.06371144446317212
M,Phase 3,VH,,VL,Phase 4,Phase 2,0.0009523809523809524,0.5,1.2352941176470589,0.07543780871127079
,,VH,,VL,Phase 4,Phase 1,0.006666666666666667,0.5384615384615384,1.7613227893601724,3.3594567886513556
N,,VH,,VL,Phase 4,Phase 1,0.006666666666666667,0.8750000000000001,2.862149532710281,12.308869745966515
,Phase 0,VH,,,Phase 4,Phase 1,0.008571428571428572,0.8999999999999999,2.9439252336448596,16.79935387100496
,Phase 0,VH,,VL,Phase 4,Phase 1,0.004761904761904762,0.8333333333333334,2.7258566978193146,7.914564441302804
N,Phase 0,VH,,VL,Phase 4,Phase 1,0.004761904761904762,1.0,3.2710280373831777,11.409471001207352
N,Phase 0,VH,,,Phase 4,Phase 1,0.008571428571428572,1.0,3.2710280373831777,20.615960569904928
,,VH,,VL,Phase 4,Phase 2,0.0038095238095238095,0.30769230769230765,0.760180995475113,0.5147898785654764
M,,VH,,,Phase 4,Phase 2,0.0019047619047619048,0.39999999999999997,0.988235294117647,0.00047283985364481284
,Phase 0,VH,,,Phase 4,Phase 2,0.0009523809523809524,0.09999999999999999,0.24705882352941175,3.89212669683258
N,,VH,,,Phase 4,Phase 2,0.0009523809523809524,0.06666666666666667,0.16470588235294117,7.219846547314579
M,,VH,,VL,Phase 4,Phase 2,0.0019047619047619048,0.5,1.2352941176470589,0.15116409852659998
M,Phase 0,VH,,,Phase 4,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
,Phase 0,VH,,VL,Phase 4,Phase 2,0.0009523809523809524,0.16666666666666666,0.4117647058823529,1.419878296146045
M,Phase 0,VH,,VL,Phase 4,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
N,,VH,,VL,Phase 4,Phase 2,0.0009523809523809524,0.125,0.3088235294117647,2.618776109292085
N,,VH,,,Phase 4,Phase 1,0.013333333333333334,0.9333333333333335,3.0529595015576327,28.24089634605285
M,,,,,Phase 4,Phase 1,0.010476190476190476,0.1896551724137931,0.6203673864002578,3.8959211117874775
,,,,VL,Phase 4,Phase 1,0.015238095238095238,0.27586206896551724,0.9023525620367386,0.25775365382327425
N,,,,,Phase 4,Phase 1,0.025714285714285714,0.9,2.94392523364486,51.386258899544586
N,,,,VL,Phase 4,Phase 1,0.015238095238095238,0.8421052631578948,2.754549926217413,26.229692560095426
N,Phase 0,,,,Phase 4,Phase 1,0.01619047619047619,0.9444444444444443,3.089304257528556,35.20164748185494
N,Phase 0,,,VL,Phase 4,Phase 1,0.012380952380952381,0.9285714285714285,3.037383177570093,25.93465739883185
,Phase 2,,,,Phase 4,Phase 2,0.007619047619047619,0.7999999999999999,1.976470588235294,6.546108597285067
M,Phase 2,,,,Phase 4,Phase 2,0.0038095238095238095,0.6666666666666666,1.6470588235294117,1.718052738336714
M,Phase 2,,,VL,Phase 4,Phase 2,0.0038095238095238095,0.6666666666666666,1.6470588235294117,1.718052738336714
,Phase 2,M,,,Phase 4,Phase 2,0.0009523809523809524,0.3333333333333333,0.8235294117647058,0.06371144446317212
,Phase 2,M,,VL,Phase 4,Phase 2,0.0009523809523809524,0.3333333333333333,0.8235294117647058,0.06371144446317212
,Phase 2,,,VL,Phase 4,Phase 2,0.007619047619047619,0.7999999999999999,1.976470588235294,6.546108597285067
,Phase 2,L,,,Phase 4,Phase 2,0.0038095238095238095,1.0,2.4705882352941178,5.9048475986953095
,Phase 2,L,,VL,Phase 4,Phase 2,0.0038095238095238095,1.0,2.4705882352941178,5.9048475986953095
M,Phase 2,L,,,Phase 4,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
M,Phase 2,L,,VL,Phase 4,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
,Phase 2,VL,,,Phase 4,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
M,Phase 2,VL,,,Phase 4,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
,Phase 2,VL,,VL,Phase 4,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
M,Phase 2,VL,,VL,Phase 4,Phase 2,0.0019047619047619048,1.0,2.4705882352941178,2.946789402784014
,Phase 2,VH,,,Phase 4,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
,Phase 2,VH,,VL,Phase 4,Phase 2,0.0009523809523809524,1.0,2.4705882352941178,1.4719901306566479
,,,,H,Phase 4,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
,Phase 4,,,H,Phase 4,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
,,VH,,H,Phase 4,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
N,,,,H,Phase 4,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
,Phase 4,VH,,H,Phase 4,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
N,Phase 4,,,H,Phase 4,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
N,,VH,,H,Phase 4,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
N,Phase 4,VH,,H,Phase 4,Phase 1,0.0009523809523809524,1.0,3.2710280373831777,2.2731929830813504
,,,,,Phase 4,Phase 5,0.006666666666666667,0.07291666666666667,10.9375,70.02936241610739
,,,,VL,,Phase 5,0.006666666666666667,0.03097345132743363,4.646017699115045,25.693413315911393
M,,,,,,Phase 5,0.006666666666666667,0.013861386138613862,2.0792079207920793,7.605156488803246
,,VL,,,,Phase 5,0.004761904761904762,0.02717391304347826,4.076086956521738,14.167726942208015
,Phase 3,,,,,Phase 5,0.0019047619047619048,0.007220216606498194,1.083032490974729,0.017410026802570863
,Phase 4,,,,,Phase 5,0.0019047619047619048,0.00881057268722467,1.3215859030837005,0.2010124970142436
,Phase 1,,,,,Phase 5,0.002857142857142857,0.019867549668874173,2.980132450331126,4.64097007697932
,,,,VL,Phase 4,Phase 5,0.006666666666666667,0.1206896551724138,18.103448275862068,120.52765563526961
M,,,,VL,,Phase 5,0.006666666666666667,0.07216494845360825,10.824742268041238,69.2347609492839
M,,,,,Phase 4,Phase 5,0.006666666666666667,0.1206896551724138,18.103448275862068,120.52765563526961
M,,,,VL,Phase 4,Phase 5,0.006666666666666667,0.2,30.0,204.36241610738256
M,,VL,,,,Phase 5,0.004761904761904762,0.0462962962962963,6.944444444444445,28.549494863135703
,,VL,,VL,,Phase 5,0.004761904761904762,0.13157894736842107,19.73684210526316,92.89640527027844
,,VL,,,Phase 4,Phase 5,0.004761904761904762,0.2380952380952381,35.714285714285715,173.3099184064806
M,,VL,,VL,,Phase 5,0.004761904761904762,0.20833333333333334,31.25,150.84039797480278
M,,VL,,,Phase 4,Phase 5,0.004761904761904762,0.2380952380952381,35.714285714285715,173.3099184064806
,,VL,,VL,Phase 4,Phase 5,0.004761904761904762,0.35714285714285715,53.57142857142857,263.19089943251015
M,,VL,,VL,Phase 4,Phase 5,0.004761904761904762,0.35714285714285715,53.57142857142857,263.19089943251015
M,Phase 3,,,,,Phase 5,0.0019047619047619048,0.010416666666666666,1.5624999999999998,0.49895574224433253
,Phase 3,,,VL,,Phase 5,0.0019047619047619048,0.08695652173913043,13.043478260869565,22.890974900334673
,Phase 3,,,,Phase 4,Phase 5,0.0019047619047619048,0.07692307692307691,11.538461538461537,19.871509179788326
,Phase 3,VL,,,,Phase 5,0.0009523809523809524,0.03225806451612903,4.838709677419354,3.159083284662212
M,Phase 3,,,VL,,Phase 5,0.0019047619047619048,0.09999999999999999,14.999999999999998,26.819573858083007
M,Phase 3,,,,Phase 4,Phase 5,0.0019047619047619048,0.09523809523809523,14.285714285714285,25.384976617684462
M,Phase 3,VL,,,,Phase 5,0.0009523809523809524,0.04,6.0,4.296938942543789
,Phase 3,,,VL,Phase 4,Phase 5,0.0019047619047619048,0.2222222222222222,33.33333333333333,63.69359611627951
,Phase 3,VL,,VL,,Phase 5,0.0009523809523809524,0.3333333333333333,49.99999999999999,48.48079844618372
,Phase 3,VL,,,Phase 4,Phase 5,0.0009523809523809524,0.5,75.0,73.6436292842871
M,Phase 3,,,VL,Phase 4,Phase 5,0.0019047619047619048,0.2222222222222222,33.33333333333333,63.69359611627951
M,Phase 3,VL,,VL,,Phase 5,0.0009523809523809524,0.3333333333333333,49.99999999999999,48.48079844618372
M,Phase 3,VL,,,Phase 4,Phase 5,0.0009523809523809524,0.5,75.0,73.6436292842871
,Phase 3,VL,,VL,Phase 4,Phase 5,0.0009523809523809524,1.0,150.0,149.14204003813154
M,Phase 3,VL,,VL,Phase 4,Phase 5,0.0009523809523809524,1.0,150.0,149.14204003813154
,Phase 3,H,,,,Phase 5,0.0009523809523809524,0.013333333333333334,2.0,0.5420753742901393
M,,H,,,,Phase 5,0.0009523809523809524,0.011904761904761904,1.7857142857142856,0.37829838676059846
,,H,,VL,,Phase 5,0.0009523809523809524,0.026315789473684213,3.9473684210526314,2.2986612085563136
,,H,,,Phase 4,Phase 5,0.0009523809523809524,0.09090909090909091,13.636363636363637,11.913089332975517
M,Phase 3,H,,,,Phase 5,0.0009523809523809524,0.022727272727272728,3.409090909090909,1.7888095466250695
,Phase 3,H,,VL,,Phase 5,0.0009523809523809524,0.25,37.5,35.90186969856404
,Phase 3,H,,,Phase 4,Phase 5,0.0009523809523809524,0.25,37.5,35.90186969856404
M,,H,,VL,,Phase 5,0.0009523809523809524,0.08333333333333333,12.499999999999998,10.774139736974822
M,,H,,,Phase 4,Phase 5,0.0009523809523809524,0.19999999999999998,29.999999999999996,28.35650749815355
,,H,,VL,Phase 4,Phase 5,0.0009523809523809524,0.14285714285714285,21.428571428571427,19.73752791058318
M,Phase 3,H,,VL,,Phase 5,0.0009523809523809524,0.3333333333333333,49.99999999999999,48.48079844618372
M,Phase 3,H,,,Phase 4,Phase 5,0.0009523809523809524,0.25,37.5,35.90186969856404
,Phase 3,H,,VL,Phase 4,Phase 5,0.0009523809523809524,0.5,75.0,73.6436292842871
M,,H,,VL,Phase 4,Phase 5,0.0009523809523809524,0.3333333333333333,49.99999999999999,48.48079844618372
M,Phase 3,H,,VL,Phase 4,Phase 5,0.0009523809523809524,0.5,75.0,73.6436292842871
,Phase 4,VL,,,,Phase 5,0.0019047619047619048,0.07692307692307691,11.538461538461537,19.871509179788326
M,Phase 4,,,,,Phase 5,0.0019047619047619048,0.0303030303030303,4.545454545454545,5.941494665099182
,Phase 4,,,VL,,Phase 5,0.0019047619047619048,0.03278688524590164,4.918032786885246,6.672256077719697
,Phase 4,,,,Phase 4,Phase 5,0.0019047619047619048,0.14285714285714285,21.428571428571427,39.741779171309375
M,Phase 4,VL,,,,Phase 5,0.0019047619047619048,0.09523809523809523,14.285714285714285,25.384976617684462
,Phase 4,VL,,VL,,Phase 5,0.0019047619047619048,0.16666666666666666,24.999999999999996,46.92555378826085
,Phase 4,VL,,,Phase 4,Phase 5,0.0019047619047619048,0.5,75.0,147.56887856583725
M,Phase 4,,,VL,,Phase 5,0.0019047619047619048,0.125,18.75,34.35573066088559
M,Phase 4,,,,Phase 4,Phase 5,0.0019047619047619048,0.5,75.0,147.56887856583725
,Phase 4,,,VL,Phase 4,Phase 5,0.0019047619047619048,0.25,37.5,72.07937755220343
M,Phase 4,VL,,VL,,Phase 5,0.0019047619047619048,0.19999999999999998,29.999999999999996,56.985673722250894
M,Phase 4,VL,,,Phase 4,Phase 5,0.0019047619047619048,0.5,75.0,147.56887856583725
,Phase 4,VL,,VL,Phase 4,Phase 5,0.0019047619047619048,0.5,75.0,147.56887856583725
M,Phase 4,,,VL,Phase 4,Phase 5,0.0019047619047619048,0.5,75.0,147.56887856583725
M,Phase 4,VL,,VL,Phase 4,Phase 5,0.0019047619047619048,0.5,75.0,147.56887856583725
M,Phase 1,,,,,Phase 5,0.002857142857142857,0.030000000000000002,4.5,9.08689509007418
,Phase 1,,,VL,,Phase 5,0.002857142857142857,0.08571428571428572,12.857142857142856,34.1637187159057
,Phase 1,,,,Phase 4,Phase 5,0.002857142857142857,0.21428571428571427,32.14285714285714,92.36091316628229
,Phase 1,VL,,,,Phase 5,0.0019047619047619048,0.05405405405405406,8.108108108108109,13.004790436102839
M,Phase 1,,,VL,,Phase 5,0.002857142857142857,0.09375,14.062499999999998,37.79704414498753
M,Phase 1,,,,Phase 4,Phase 5,0.002857142857142857,0.23076923076923075,34.61538461538461,99.8260290769659
M,Phase 1,VL,,,,Phase 5,0.0019047619047619048,0.08695652173913043,13.043478260869565,22.890974900334673
,Phase 1,,,VL,Phase 4,Phase 5,0.002857142857142857,0.3333333333333333,49.99999999999999,146.28068003790878
,Phase 1,VL,,VL,,Phase 5,0.0019047619047619048,0.39999999999999997,59.99999999999999,117.3709900131659
,Phase 1,VL,,,Phase 4,Phase 5,0.0019047619047619048,0.39999999999999997,59.99999999999999,117.3709900131659
M,Phase 1,,,VL,Phase 4,Phase 5,0.002857142857142857,0.375,56.24999999999999,165.15429156629608
M,Phase 1,VL,,VL,,Phase 5,0.0019047619047619048,0.39999999999999997,59.99999999999999,117.3709900131659
M,Phase 1,VL,,,Phase 4,Phase 5,0.0019047619047619048,0.39999999999999997,59.99999999999999,117.3709900131659
,Phase 1,VL,,VL,Phase 4,Phase 5,0.0019047619047619048,0.5,75.0,147.56887856583725
M,Phase 1,VL,,VL,Phase 4,Phase 5,0.0019047619047619048,0.5,75.0,147.56887856583725
,Phase 1,L,,,,Phase 5,0.0009523809523809524,0.02857142857142857,4.285714285714286,2.6234006678348263
M,,L,,,,Phase 5,0.0009523809523809524,0.006993006993006993,1.048951048951049,0.002662292607017825
,,L,,VL,,Phase 5,0.0009523809523809524,0.018518518518518517,2.7777777777777772,1.207514622247378
,,L,,,Phase 4,Phase 5,0.0009523809523809524,0.047619047619047616,7.142857142857142,5.42684955094214
M,Phase 1,L,,,,Phase 5,0.0009523809523809524,0.03333333333333333,5.0,3.316225819186735
,Phase 1,L,,VL,,Phase 5,0.0009523809523809524,0.1111111111111111,16.666666666666664,14.953677736301564
,Phase 1,L,,,Phase 4,Phase 5,0.0009523809523809524,0.3333333333333333,49.99999999999999,48.48079844618372
M,,L,,VL,,Phase 5,0.0009523809523809524,0.037037037037037035,5.5555555555555545,3.8598804673712652
M,,L,,,Phase 4,Phase 5,0.0009523809523809524,0.05882352941176471,8.823529411764707,7.098344447675965
,,L,,VL,Phase 4,Phase 5,0.0009523809523809524,0.07692307692307691,11.538461538461537,9.81119836070552
M,Phase 1,L,,VL,,Phase 5,0.0009523809523809524,0.1111111111111111,16.666666666666664,14.953677736301564
M,Phase 1,L,,,Phase 4,Phase 5,0.0009523809523809524,0.3333333333333333,49.99999999999999,48.48079844618372
,Phase 1,L,,VL,Phase 4,Phase 5,0.0009523809523809524,0.5,75.0,73.6436292842871
